campagne,date,jour,variable,groupe,valeur,date_year,date_month,date_week,jour_year,jour_month,jour_week
2023-2024,2024-01-06,1970-01-01 00:00:00.000000082,ACTE(VGP),65 ans et plus,4356,2024,1,1,1970,1,1
2023-2024,2024-01-06,1970-01-01 00:00:00.000000082,DOSES(J07E1),65 ans et plus,6702,2024,1,1,1970,1,1
2023-2024,2024-01-06,1970-01-01 00:00:00.000000082,ACTE(VGP),moins de 65 ans,3228,2024,1,1,1970,1,1
2023-2024,2024-01-06,1970-01-01 00:00:00.000000082,DOSES(J07E1),moins de 65 ans,4933,2024,1,1,1970,1,1
2023-2024,2024-01-07,1970-01-01 00:00:00.000000083,ACTE(VGP),65 ans et plus,57,2024,1,1,1970,1,1
2023-2024,2024-01-07,1970-01-01 00:00:00.000000083,DOSES(J07E1),65 ans et plus,220,2024,1,1,1970,1,1
2023-2024,2024-01-07,1970-01-01 00:00:00.000000083,ACTE(VGP),moins de 65 ans,42,2024,1,1,1970,1,1
2023-2024,2024-01-07,1970-01-01 00:00:00.000000083,DOSES(J07E1),moins de 65 ans,133,2024,1,1,1970,1,1
2023-2024,2024-01-08,1970-01-01 00:00:00.000000084,ACTE(VGP),65 ans et plus,9058,2024,1,2,1970,1,1
2023-2024,2024-01-08,1970-01-01 00:00:00.000000084,DOSES(J07E1),65 ans et plus,12153,2024,1,2,1970,1,1
2023-2024,2024-01-08,1970-01-01 00:00:00.000000084,ACTE(VGP),moins de 65 ans,4029,2024,1,2,1970,1,1
2023-2024,2024-01-08,1970-01-01 00:00:00.000000084,DOSES(J07E1),moins de 65 ans,6272,2024,1,2,1970,1,1
2023-2024,2024-01-09,1970-01-01 00:00:00.000000085,ACTE(VGP),65 ans et plus,8667,2024,1,2,1970,1,1
2023-2024,2024-01-09,1970-01-01 00:00:00.000000085,DOSES(J07E1),65 ans et plus,11764,2024,1,2,1970,1,1
2023-2024,2024-01-09,1970-01-01 00:00:00.000000085,ACTE(VGP),moins de 65 ans,3647,2024,1,2,1970,1,1
2023-2024,2024-01-09,1970-01-01 00:00:00.000000085,DOSES(J07E1),moins de 65 ans,5793,2024,1,2,1970,1,1
2023-2024,2024-01-10,1970-01-01 00:00:00.000000086,ACTE(VGP),65 ans et plus,6011,2024,1,2,1970,1,1
2023-2024,2024-01-10,1970-01-01 00:00:00.000000086,DOSES(J07E1),65 ans et plus,8795,2024,1,2,1970,1,1
2023-2024,2024-01-10,1970-01-01 00:00:00.000000086,ACTE(VGP),moins de 65 ans,2958,2024,1,2,1970,1,1
2023-2024,2024-01-10,1970-01-01 00:00:00.000000086,DOSES(J07E1),moins de 65 ans,5197,2024,1,2,1970,1,1
2023-2024,2024-01-11,1970-01-01 00:00:00.000000087,ACTE(VGP),65 ans et plus,6830,2024,1,2,1970,1,1
2023-2024,2024-01-11,1970-01-01 00:00:00.000000087,DOSES(J07E1),65 ans et plus,9735,2024,1,2,1970,1,1
2023-2024,2024-01-11,1970-01-01 00:00:00.000000087,ACTE(VGP),moins de 65 ans,3159,2024,1,2,1970,1,1
2023-2024,2024-01-11,1970-01-01 00:00:00.000000087,DOSES(J07E1),moins de 65 ans,4898,2024,1,2,1970,1,1
2023-2024,2024-01-12,1970-01-01 00:00:00.000000088,ACTE(VGP),65 ans et plus,6958,2024,1,2,1970,1,1
2023-2024,2024-01-12,1970-01-01 00:00:00.000000088,DOSES(J07E1),65 ans et plus,9423,2024,1,2,1970,1,1
2023-2024,2024-01-12,1970-01-01 00:00:00.000000088,ACTE(VGP),moins de 65 ans,3573,2024,1,2,1970,1,1
2023-2024,2024-01-12,1970-01-01 00:00:00.000000088,DOSES(J07E1),moins de 65 ans,5392,2024,1,2,1970,1,1
2023-2024,2024-01-13,1970-01-01 00:00:00.000000089,ACTE(VGP),65 ans et plus,2609,2024,1,2,1970,1,1
2023-2024,2024-01-13,1970-01-01 00:00:00.000000089,DOSES(J07E1),65 ans et plus,4108,2024,1,2,1970,1,1
2023-2024,2024-01-13,1970-01-01 00:00:00.000000089,ACTE(VGP),moins de 65 ans,2386,2024,1,2,1970,1,1
2023-2024,2024-01-13,1970-01-01 00:00:00.000000089,DOSES(J07E1),moins de 65 ans,3580,2024,1,2,1970,1,1
2023-2024,2024-01-14,1970-01-01 00:00:00.000000090,ACTE(VGP),65 ans et plus,27,2024,1,2,1970,1,1
2023-2024,2024-01-14,1970-01-01 00:00:00.000000090,DOSES(J07E1),65 ans et plus,55,2024,1,2,1970,1,1
2023-2024,2024-01-14,1970-01-01 00:00:00.000000090,ACTE(VGP),moins de 65 ans,35,2024,1,2,1970,1,1
2023-2024,2024-01-14,1970-01-01 00:00:00.000000090,DOSES(J07E1),moins de 65 ans,78,2024,1,2,1970,1,1
2023-2024,2024-01-15,1970-01-01 00:00:00.000000091,ACTE(VGP),65 ans et plus,4770,2024,1,3,1970,1,1
2023-2024,2024-01-15,1970-01-01 00:00:00.000000091,DOSES(J07E1),65 ans et plus,7018,2024,1,3,1970,1,1
2023-2024,2024-01-15,1970-01-01 00:00:00.000000091,ACTE(VGP),moins de 65 ans,2499,2024,1,3,1970,1,1
2023-2024,2024-01-15,1970-01-01 00:00:00.000000091,DOSES(J07E1),moins de 65 ans,4128,2024,1,3,1970,1,1
2023-2024,2024-01-16,1970-01-01 00:00:00.000000092,ACTE(VGP),65 ans et plus,5694,2024,1,3,1970,1,1
2023-2024,2024-01-16,1970-01-01 00:00:00.000000092,DOSES(J07E1),65 ans et plus,7703,2024,1,3,1970,1,1
2023-2024,2024-01-16,1970-01-01 00:00:00.000000092,ACTE(VGP),moins de 65 ans,2407,2024,1,3,1970,1,1
2023-2024,2024-01-16,1970-01-01 00:00:00.000000092,DOSES(J07E1),moins de 65 ans,3854,2024,1,3,1970,1,1
2023-2024,2024-01-17,1970-01-01 00:00:00.000000093,ACTE(VGP),65 ans et plus,3443,2024,1,3,1970,1,1
2023-2024,2024-01-17,1970-01-01 00:00:00.000000093,DOSES(J07E1),65 ans et plus,4637,2024,1,3,1970,1,1
2023-2024,2024-01-17,1970-01-01 00:00:00.000000093,ACTE(VGP),moins de 65 ans,1824,2024,1,3,1970,1,1
2023-2024,2024-01-17,1970-01-01 00:00:00.000000093,DOSES(J07E1),moins de 65 ans,3037,2024,1,3,1970,1,1
2023-2024,2024-01-18,1970-01-01 00:00:00.000000094,ACTE(VGP),65 ans et plus,3417,2024,1,3,1970,1,1
2023-2024,2024-01-18,1970-01-01 00:00:00.000000094,DOSES(J07E1),65 ans et plus,4673,2024,1,3,1970,1,1
2023-2024,2024-01-18,1970-01-01 00:00:00.000000094,ACTE(VGP),moins de 65 ans,1822,2024,1,3,1970,1,1
2023-2024,2024-01-18,1970-01-01 00:00:00.000000094,DOSES(J07E1),moins de 65 ans,2971,2024,1,3,1970,1,1
2023-2024,2024-01-19,1970-01-01 00:00:00.000000095,ACTE(VGP),65 ans et plus,3382,2024,1,3,1970,1,1
2023-2024,2024-01-19,1970-01-01 00:00:00.000000095,DOSES(J07E1),65 ans et plus,4802,2024,1,3,1970,1,1
2023-2024,2024-01-19,1970-01-01 00:00:00.000000095,ACTE(VGP),moins de 65 ans,2012,2024,1,3,1970,1,1
2023-2024,2024-01-19,1970-01-01 00:00:00.000000095,DOSES(J07E1),moins de 65 ans,3102,2024,1,3,1970,1,1
2023-2024,2024-01-20,1970-01-01 00:00:00.000000096,ACTE(VGP),65 ans et plus,1177,2024,1,3,1970,1,1
2023-2024,2024-01-20,1970-01-01 00:00:00.000000096,DOSES(J07E1),65 ans et plus,1780,2024,1,3,1970,1,1
2023-2024,2024-01-20,1970-01-01 00:00:00.000000096,ACTE(VGP),moins de 65 ans,1301,2024,1,3,1970,1,1
2023-2024,2024-01-20,1970-01-01 00:00:00.000000096,DOSES(J07E1),moins de 65 ans,1922,2024,1,3,1970,1,1
2023-2024,2024-01-21,1970-01-01 00:00:00.000000097,ACTE(VGP),65 ans et plus,8,2024,1,3,1970,1,1
2023-2024,2024-01-21,1970-01-01 00:00:00.000000097,DOSES(J07E1),65 ans et plus,21,2024,1,3,1970,1,1
2023-2024,2024-01-21,1970-01-01 00:00:00.000000097,ACTE(VGP),moins de 65 ans,27,2024,1,3,1970,1,1
2023-2024,2024-01-21,1970-01-01 00:00:00.000000097,DOSES(J07E1),moins de 65 ans,54,2024,1,3,1970,1,1
2023-2024,2024-01-22,1970-01-01 00:00:00.000000098,ACTE(VGP),65 ans et plus,2825,2024,1,4,1970,1,1
2023-2024,2024-01-22,1970-01-01 00:00:00.000000098,DOSES(J07E1),65 ans et plus,3915,2024,1,4,1970,1,1
2023-2024,2024-01-22,1970-01-01 00:00:00.000000098,ACTE(VGP),moins de 65 ans,1658,2024,1,4,1970,1,1
2023-2024,2024-01-22,1970-01-01 00:00:00.000000098,DOSES(J07E1),moins de 65 ans,2918,2024,1,4,1970,1,1
2023-2024,2024-01-23,1970-01-01 00:00:00.000000099,ACTE(VGP),65 ans et plus,3331,2024,1,4,1970,1,1
2023-2024,2024-01-23,1970-01-01 00:00:00.000000099,DOSES(J07E1),65 ans et plus,4802,2024,1,4,1970,1,1
2023-2024,2024-01-23,1970-01-01 00:00:00.000000099,ACTE(VGP),moins de 65 ans,1699,2024,1,4,1970,1,1
2023-2024,2024-01-23,1970-01-01 00:00:00.000000099,DOSES(J07E1),moins de 65 ans,2713,2024,1,4,1970,1,1
2023-2024,2024-01-24,1970-01-01 00:00:00.000000100,ACTE(VGP),65 ans et plus,2583,2024,1,4,1970,1,1
2023-2024,2024-01-24,1970-01-01 00:00:00.000000100,DOSES(J07E1),65 ans et plus,3884,2024,1,4,1970,1,1
2023-2024,2024-01-24,1970-01-01 00:00:00.000000100,ACTE(VGP),moins de 65 ans,1489,2024,1,4,1970,1,1
2023-2024,2024-01-24,1970-01-01 00:00:00.000000100,DOSES(J07E1),moins de 65 ans,2561,2024,1,4,1970,1,1
2023-2024,2024-01-25,1970-01-01 00:00:00.000000101,ACTE(VGP),65 ans et plus,2665,2024,1,4,1970,1,1
2023-2024,2024-01-25,1970-01-01 00:00:00.000000101,DOSES(J07E1),65 ans et plus,3912,2024,1,4,1970,1,1
2023-2024,2024-01-25,1970-01-01 00:00:00.000000101,ACTE(VGP),moins de 65 ans,1385,2024,1,4,1970,1,1
2023-2024,2024-01-25,1970-01-01 00:00:00.000000101,DOSES(J07E1),moins de 65 ans,2108,2024,1,4,1970,1,1
2023-2024,2024-01-26,1970-01-01 00:00:00.000000102,ACTE(VGP),65 ans et plus,2466,2024,1,4,1970,1,1
2023-2024,2024-01-26,1970-01-01 00:00:00.000000102,DOSES(J07E1),65 ans et plus,3615,2024,1,4,1970,1,1
2023-2024,2024-01-26,1970-01-01 00:00:00.000000102,ACTE(VGP),moins de 65 ans,1615,2024,1,4,1970,1,1
2023-2024,2024-01-26,1970-01-01 00:00:00.000000102,DOSES(J07E1),moins de 65 ans,2648,2024,1,4,1970,1,1
2023-2024,2024-01-27,1970-01-01 00:00:00.000000103,ACTE(VGP),65 ans et plus,1092,2024,1,4,1970,1,1
2023-2024,2024-01-27,1970-01-01 00:00:00.000000103,DOSES(J07E1),65 ans et plus,1711,2024,1,4,1970,1,1
2023-2024,2024-01-27,1970-01-01 00:00:00.000000103,ACTE(VGP),moins de 65 ans,999,2024,1,4,1970,1,1
2023-2024,2024-01-27,1970-01-01 00:00:00.000000103,DOSES(J07E1),moins de 65 ans,1764,2024,1,4,1970,1,1
2023-2024,2024-01-28,1970-01-01 00:00:00.000000104,ACTE(VGP),65 ans et plus,24,2024,1,4,1970,1,1
2023-2024,2024-01-28,1970-01-01 00:00:00.000000104,DOSES(J07E1),65 ans et plus,68,2024,1,4,1970,1,1
2023-2024,2024-01-28,1970-01-01 00:00:00.000000104,ACTE(VGP),moins de 65 ans,9,2024,1,4,1970,1,1
2023-2024,2024-01-28,1970-01-01 00:00:00.000000104,DOSES(J07E1),moins de 65 ans,36,2024,1,4,1970,1,1
2023-2024,2024-01-29,1970-01-01 00:00:00.000000105,ACTE(VGP),65 ans et plus,2569,2024,1,5,1970,1,1
2023-2024,2024-01-29,1970-01-01 00:00:00.000000105,DOSES(J07E1),65 ans et plus,3727,2024,1,5,1970,1,1
2023-2024,2024-01-29,1970-01-01 00:00:00.000000105,ACTE(VGP),moins de 65 ans,1387,2024,1,5,1970,1,1
2023-2024,2024-01-29,1970-01-01 00:00:00.000000105,DOSES(J07E1),moins de 65 ans,2348,2024,1,5,1970,1,1
2023-2024,2024-01-30,1970-01-01 00:00:00.000000106,ACTE(VGP),65 ans et plus,2651,2024,1,5,1970,1,1
2023-2024,2024-01-30,1970-01-01 00:00:00.000000106,DOSES(J07E1),65 ans et plus,3404,2024,1,5,1970,1,1
2023-2024,2024-01-30,1970-01-01 00:00:00.000000106,ACTE(VGP),moins de 65 ans,1464,2024,1,5,1970,1,1
2023-2024,2024-01-30,1970-01-01 00:00:00.000000106,DOSES(J07E1),moins de 65 ans,2489,2024,1,5,1970,1,1
2023-2024,2024-01-31,1970-01-01 00:00:00.000000107,ACTE(VGP),65 ans et plus,2234,2024,1,5,1970,1,1
2023-2024,2024-01-31,1970-01-01 00:00:00.000000107,DOSES(J07E1),65 ans et plus,3064,2024,1,5,1970,1,1
2023-2024,2024-01-31,1970-01-01 00:00:00.000000107,ACTE(VGP),moins de 65 ans,1485,2024,1,5,1970,1,1
2023-2024,2024-01-31,1970-01-01 00:00:00.000000107,DOSES(J07E1),moins de 65 ans,2304,2024,1,5,1970,1,1
2023-2024,2024-02-01,1970-01-01 00:00:00.000000108,ACTE(VGP),65 ans et plus,1361,2024,2,5,1970,1,1
2023-2024,2024-02-01,1970-01-01 00:00:00.000000108,DOSES(J07E1),65 ans et plus,1543,2024,2,5,1970,1,1
2023-2024,2024-02-01,1970-01-01 00:00:00.000000108,ACTE(VGP),moins de 65 ans,901,2024,2,5,1970,1,1
2023-2024,2024-02-01,1970-01-01 00:00:00.000000108,DOSES(J07E1),moins de 65 ans,1433,2024,2,5,1970,1,1
2023-2024,2024-02-02,1970-01-01 00:00:00.000000109,ACTE(VGP),65 ans et plus,1613,2024,2,5,1970,1,1
2023-2024,2024-02-02,1970-01-01 00:00:00.000000109,DOSES(J07E1),65 ans et plus,1995,2024,2,5,1970,1,1
2023-2024,2024-02-02,1970-01-01 00:00:00.000000109,ACTE(VGP),moins de 65 ans,1124,2024,2,5,1970,1,1
2023-2024,2024-02-02,1970-01-01 00:00:00.000000109,DOSES(J07E1),moins de 65 ans,1752,2024,2,5,1970,1,1
2023-2024,2024-02-03,1970-01-01 00:00:00.000000110,ACTE(VGP),65 ans et plus,652,2024,2,5,1970,1,1
2023-2024,2024-02-03,1970-01-01 00:00:00.000000110,DOSES(J07E1),65 ans et plus,1033,2024,2,5,1970,1,1
2023-2024,2024-02-03,1970-01-01 00:00:00.000000110,ACTE(VGP),moins de 65 ans,797,2024,2,5,1970,1,1
2023-2024,2024-02-03,1970-01-01 00:00:00.000000110,DOSES(J07E1),moins de 65 ans,1193,2024,2,5,1970,1,1
2023-2024,2024-02-04,1970-01-01 00:00:00.000000111,ACTE(VGP),65 ans et plus,16,2024,2,5,1970,1,1
2023-2024,2024-02-04,1970-01-01 00:00:00.000000111,DOSES(J07E1),65 ans et plus,28,2024,2,5,1970,1,1
2023-2024,2024-02-04,1970-01-01 00:00:00.000000111,ACTE(VGP),moins de 65 ans,6,2024,2,5,1970,1,1
2023-2024,2024-02-04,1970-01-01 00:00:00.000000111,DOSES(J07E1),moins de 65 ans,49,2024,2,5,1970,1,1
2023-2024,2024-02-05,1970-01-01 00:00:00.000000112,ACTE(VGP),65 ans et plus,1173,2024,2,6,1970,1,1
2023-2024,2024-02-05,1970-01-01 00:00:00.000000112,DOSES(J07E1),65 ans et plus,1563,2024,2,6,1970,1,1
2023-2024,2024-02-05,1970-01-01 00:00:00.000000112,ACTE(VGP),moins de 65 ans,858,2024,2,6,1970,1,1
2023-2024,2024-02-05,1970-01-01 00:00:00.000000112,DOSES(J07E1),moins de 65 ans,1401,2024,2,6,1970,1,1
2023-2024,2024-02-06,1970-01-01 00:00:00.000000113,ACTE(VGP),65 ans et plus,1121,2024,2,6,1970,1,1
2023-2024,2024-02-06,1970-01-01 00:00:00.000000113,DOSES(J07E1),65 ans et plus,1305,2024,2,6,1970,1,1
2023-2024,2024-02-06,1970-01-01 00:00:00.000000113,ACTE(VGP),moins de 65 ans,742,2024,2,6,1970,1,1
2023-2024,2024-02-06,1970-01-01 00:00:00.000000113,DOSES(J07E1),moins de 65 ans,1210,2024,2,6,1970,1,1
2023-2024,2024-02-07,1970-01-01 00:00:00.000000114,ACTE(VGP),65 ans et plus,701,2024,2,6,1970,1,1
2023-2024,2024-02-07,1970-01-01 00:00:00.000000114,DOSES(J07E1),65 ans et plus,875,2024,2,6,1970,1,1
2023-2024,2024-02-07,1970-01-01 00:00:00.000000114,ACTE(VGP),moins de 65 ans,725,2024,2,6,1970,1,1
2023-2024,2024-02-07,1970-01-01 00:00:00.000000114,DOSES(J07E1),moins de 65 ans,1111,2024,2,6,1970,1,1
2023-2024,2024-02-08,1970-01-01 00:00:00.000000115,ACTE(VGP),65 ans et plus,898,2024,2,6,1970,1,1
2023-2024,2024-02-08,1970-01-01 00:00:00.000000115,DOSES(J07E1),65 ans et plus,1176,2024,2,6,1970,1,1
2023-2024,2024-02-08,1970-01-01 00:00:00.000000115,ACTE(VGP),moins de 65 ans,707,2024,2,6,1970,1,1
2023-2024,2024-02-08,1970-01-01 00:00:00.000000115,DOSES(J07E1),moins de 65 ans,1076,2024,2,6,1970,1,1
2023-2024,2024-02-09,1970-01-01 00:00:00.000000116,ACTE(VGP),65 ans et plus,775,2024,2,6,1970,1,1
2023-2024,2024-02-09,1970-01-01 00:00:00.000000116,DOSES(J07E1),65 ans et plus,898,2024,2,6,1970,1,1
2023-2024,2024-02-09,1970-01-01 00:00:00.000000116,ACTE(VGP),moins de 65 ans,649,2024,2,6,1970,1,1
2023-2024,2024-02-09,1970-01-01 00:00:00.000000116,DOSES(J07E1),moins de 65 ans,988,2024,2,6,1970,1,1
2023-2024,2024-02-10,1970-01-01 00:00:00.000000117,ACTE(VGP),65 ans et plus,272,2024,2,6,1970,1,1
2023-2024,2024-02-10,1970-01-01 00:00:00.000000117,DOSES(J07E1),65 ans et plus,372,2024,2,6,1970,1,1
2023-2024,2024-02-10,1970-01-01 00:00:00.000000117,ACTE(VGP),moins de 65 ans,410,2024,2,6,1970,1,1
2023-2024,2024-02-10,1970-01-01 00:00:00.000000117,DOSES(J07E1),moins de 65 ans,642,2024,2,6,1970,1,1
2023-2024,2024-02-11,1970-01-01 00:00:00.000000118,ACTE(VGP),65 ans et plus,21,2024,2,6,1970,1,1
2023-2024,2024-02-11,1970-01-01 00:00:00.000000118,DOSES(J07E1),65 ans et plus,14,2024,2,6,1970,1,1
2023-2024,2024-02-11,1970-01-01 00:00:00.000000118,ACTE(VGP),moins de 65 ans,10,2024,2,6,1970,1,1
2023-2024,2024-02-11,1970-01-01 00:00:00.000000118,DOSES(J07E1),moins de 65 ans,18,2024,2,6,1970,1,1
2023-2024,2024-02-12,1970-01-01 00:00:00.000000119,ACTE(VGP),65 ans et plus,531,2024,2,7,1970,1,1
2023-2024,2024-02-12,1970-01-01 00:00:00.000000119,DOSES(J07E1),65 ans et plus,576,2024,2,7,1970,1,1
2023-2024,2024-02-12,1970-01-01 00:00:00.000000119,ACTE(VGP),moins de 65 ans,556,2024,2,7,1970,1,1
2023-2024,2024-02-12,1970-01-01 00:00:00.000000119,DOSES(J07E1),moins de 65 ans,762,2024,2,7,1970,1,1
2023-2024,2024-02-13,1970-01-01 00:00:00.000000120,ACTE(VGP),65 ans et plus,534,2024,2,7,1970,1,1
2023-2024,2024-02-13,1970-01-01 00:00:00.000000120,DOSES(J07E1),65 ans et plus,649,2024,2,7,1970,1,1
2023-2024,2024-02-13,1970-01-01 00:00:00.000000120,ACTE(VGP),moins de 65 ans,495,2024,2,7,1970,1,1
2023-2024,2024-02-13,1970-01-01 00:00:00.000000120,DOSES(J07E1),moins de 65 ans,787,2024,2,7,1970,1,1
2023-2024,2024-02-14,1970-01-01 00:00:00.000000121,ACTE(VGP),65 ans et plus,400,2024,2,7,1970,1,1
2023-2024,2024-02-14,1970-01-01 00:00:00.000000121,DOSES(J07E1),65 ans et plus,416,2024,2,7,1970,1,1
2023-2024,2024-02-14,1970-01-01 00:00:00.000000121,ACTE(VGP),moins de 65 ans,422,2024,2,7,1970,1,1
2023-2024,2024-02-14,1970-01-01 00:00:00.000000121,DOSES(J07E1),moins de 65 ans,692,2024,2,7,1970,1,1
2023-2024,2024-02-15,1970-01-01 00:00:00.000000122,ACTE(VGP),65 ans et plus,429,2024,2,7,1970,1,1
2023-2024,2024-02-15,1970-01-01 00:00:00.000000122,DOSES(J07E1),65 ans et plus,550,2024,2,7,1970,1,1
2023-2024,2024-02-15,1970-01-01 00:00:00.000000122,ACTE(VGP),moins de 65 ans,432,2024,2,7,1970,1,1
2023-2024,2024-02-15,1970-01-01 00:00:00.000000122,DOSES(J07E1),moins de 65 ans,584,2024,2,7,1970,1,1
2023-2024,2024-02-16,1970-01-01 00:00:00.000000123,ACTE(VGP),65 ans et plus,393,2024,2,7,1970,1,1
2023-2024,2024-02-16,1970-01-01 00:00:00.000000123,DOSES(J07E1),65 ans et plus,379,2024,2,7,1970,1,1
2023-2024,2024-02-16,1970-01-01 00:00:00.000000123,ACTE(VGP),moins de 65 ans,443,2024,2,7,1970,1,1
2023-2024,2024-02-16,1970-01-01 00:00:00.000000123,DOSES(J07E1),moins de 65 ans,643,2024,2,7,1970,1,1
2023-2024,2024-02-17,1970-01-01 00:00:00.000000124,ACTE(VGP),65 ans et plus,185,2024,2,7,1970,1,1
2023-2024,2024-02-17,1970-01-01 00:00:00.000000124,DOSES(J07E1),65 ans et plus,208,2024,2,7,1970,1,1
2023-2024,2024-02-17,1970-01-01 00:00:00.000000124,ACTE(VGP),moins de 65 ans,246,2024,2,7,1970,1,1
2023-2024,2024-02-17,1970-01-01 00:00:00.000000124,DOSES(J07E1),moins de 65 ans,401,2024,2,7,1970,1,1
2023-2024,2024-02-18,1970-01-01 00:00:00.000000125,ACTE(VGP),65 ans et plus,9,2024,2,7,1970,1,1
2023-2024,2024-02-18,1970-01-01 00:00:00.000000125,DOSES(J07E1),65 ans et plus,4,2024,2,7,1970,1,1
2023-2024,2024-02-18,1970-01-01 00:00:00.000000125,ACTE(VGP),moins de 65 ans,9,2024,2,7,1970,1,1
2023-2024,2024-02-18,1970-01-01 00:00:00.000000125,DOSES(J07E1),moins de 65 ans,2,2024,2,7,1970,1,1
2023-2024,2024-02-19,1970-01-01 00:00:00.000000126,ACTE(VGP),65 ans et plus,404,2024,2,8,1970,1,1
2023-2024,2024-02-19,1970-01-01 00:00:00.000000126,DOSES(J07E1),65 ans et plus,374,2024,2,8,1970,1,1
2023-2024,2024-02-19,1970-01-01 00:00:00.000000126,ACTE(VGP),moins de 65 ans,377,2024,2,8,1970,1,1
2023-2024,2024-02-19,1970-01-01 00:00:00.000000126,DOSES(J07E1),moins de 65 ans,513,2024,2,8,1970,1,1
2023-2024,2024-02-20,1970-01-01 00:00:00.000000127,ACTE(VGP),65 ans et plus,416,2024,2,8,1970,1,1
2023-2024,2024-02-20,1970-01-01 00:00:00.000000127,DOSES(J07E1),65 ans et plus,420,2024,2,8,1970,1,1
2023-2024,2024-02-20,1970-01-01 00:00:00.000000127,ACTE(VGP),moins de 65 ans,360,2024,2,8,1970,1,1
2023-2024,2024-02-20,1970-01-01 00:00:00.000000127,DOSES(J07E1),moins de 65 ans,575,2024,2,8,1970,1,1
2023-2024,2024-02-21,1970-01-01 00:00:00.000000128,ACTE(VGP),65 ans et plus,305,2024,2,8,1970,1,1
2023-2024,2024-02-21,1970-01-01 00:00:00.000000128,DOSES(J07E1),65 ans et plus,283,2024,2,8,1970,1,1
2023-2024,2024-02-21,1970-01-01 00:00:00.000000128,ACTE(VGP),moins de 65 ans,305,2024,2,8,1970,1,1
2023-2024,2024-02-21,1970-01-01 00:00:00.000000128,DOSES(J07E1),moins de 65 ans,528,2024,2,8,1970,1,1
2023-2024,2024-02-22,1970-01-01 00:00:00.000000129,ACTE(VGP),65 ans et plus,294,2024,2,8,1970,1,1
2023-2024,2024-02-22,1970-01-01 00:00:00.000000129,DOSES(J07E1),65 ans et plus,381,2024,2,8,1970,1,1
2023-2024,2024-02-22,1970-01-01 00:00:00.000000129,ACTE(VGP),moins de 65 ans,267,2024,2,8,1970,1,1
2023-2024,2024-02-22,1970-01-01 00:00:00.000000129,DOSES(J07E1),moins de 65 ans,441,2024,2,8,1970,1,1
2023-2024,2024-02-23,1970-01-01 00:00:00.000000130,ACTE(VGP),65 ans et plus,308,2024,2,8,1970,1,1
2023-2024,2024-02-23,1970-01-01 00:00:00.000000130,DOSES(J07E1),65 ans et plus,374,2024,2,8,1970,1,1
2023-2024,2024-02-23,1970-01-01 00:00:00.000000130,ACTE(VGP),moins de 65 ans,316,2024,2,8,1970,1,1
2023-2024,2024-02-23,1970-01-01 00:00:00.000000130,DOSES(J07E1),moins de 65 ans,472,2024,2,8,1970,1,1
2023-2024,2024-02-24,1970-01-01 00:00:00.000000131,ACTE(VGP),65 ans et plus,103,2024,2,8,1970,1,1
2023-2024,2024-02-24,1970-01-01 00:00:00.000000131,DOSES(J07E1),65 ans et plus,144,2024,2,8,1970,1,1
2023-2024,2024-02-24,1970-01-01 00:00:00.000000131,ACTE(VGP),moins de 65 ans,211,2024,2,8,1970,1,1
2023-2024,2024-02-24,1970-01-01 00:00:00.000000131,DOSES(J07E1),moins de 65 ans,306,2024,2,8,1970,1,1
2023-2024,2024-02-25,1970-01-01 00:00:00.000000132,ACTE(VGP),65 ans et plus,5,2024,2,8,1970,1,1
2023-2024,2024-02-25,1970-01-01 00:00:00.000000132,DOSES(J07E1),65 ans et plus,6,2024,2,8,1970,1,1
2023-2024,2024-02-25,1970-01-01 00:00:00.000000132,ACTE(VGP),moins de 65 ans,8,2024,2,8,1970,1,1
2023-2024,2024-02-25,1970-01-01 00:00:00.000000132,DOSES(J07E1),moins de 65 ans,7,2024,2,8,1970,1,1
2023-2024,2024-02-26,1970-01-01 00:00:00.000000133,ACTE(VGP),65 ans et plus,270,2024,2,9,1970,1,1
2023-2024,2024-02-26,1970-01-01 00:00:00.000000133,DOSES(J07E1),65 ans et plus,253,2024,2,9,1970,1,1
2023-2024,2024-02-26,1970-01-01 00:00:00.000000133,ACTE(VGP),moins de 65 ans,283,2024,2,9,1970,1,1
2023-2024,2024-02-26,1970-01-01 00:00:00.000000133,DOSES(J07E1),moins de 65 ans,374,2024,2,9,1970,1,1
2023-2024,2024-02-27,1970-01-01 00:00:00.000000134,ACTE(VGP),65 ans et plus,320,2024,2,9,1970,1,1
2023-2024,2024-02-27,1970-01-01 00:00:00.000000134,DOSES(J07E1),65 ans et plus,323,2024,2,9,1970,1,1
2023-2024,2024-02-27,1970-01-01 00:00:00.000000134,ACTE(VGP),moins de 65 ans,292,2024,2,9,1970,1,1
2023-2024,2024-02-27,1970-01-01 00:00:00.000000134,DOSES(J07E1),moins de 65 ans,405,2024,2,9,1970,1,1
2023-2024,2024-02-28,1970-01-01 00:00:00.000000135,ACTE(VGP),65 ans et plus,261,2024,2,9,1970,1,1
2023-2024,2024-02-28,1970-01-01 00:00:00.000000135,DOSES(J07E1),65 ans et plus,334,2024,2,9,1970,1,1
2023-2024,2024-02-28,1970-01-01 00:00:00.000000135,ACTE(VGP),moins de 65 ans,278,2024,2,9,1970,1,1
2023-2024,2024-02-28,1970-01-01 00:00:00.000000135,DOSES(J07E1),moins de 65 ans,467,2024,2,9,1970,1,1
